No,Latitude,Longitude,Altitude,Speed,Date,Time
1225,40.769201,-73.979945,46.2,4.49,2013/04/30,14:44:21
1226,40.769159,-73.979958,46.2,4.98,2013/04/30,14:44:22
1227,40.769112,-73.979970,46.2,4.91,2013/04/30,14:44:23
1228,40.769064,-73.979978,46.2,5.39,2013/04/30,14:44:24
1229,40.769014,-73.979986,46.2,5.49,2013/04/30,14:44:25
1230,40.768968,-73.979990,46.2,5.29,2013/04/30,14:44:26
1231,40.768915,-73.979986,46.2,5.51,2013/04/30,14:44:27
1232,40.768868,-73.979966,46.2,5.59,2013/04/30,14:44:28
1233,40.768821,-73.979936,46.2,5.47,2013/04/30,14:44:29
1234,40.768775,-73.979901,46.2,5.73,2013/04/30,14:44:30
1235,40.768732,-73.979867,46.2,5.58,2013/04/30,14:44:31
1236,40.768683,-73.979828,46.2,5.92,2013/04/30,14:44:32
1237,40.768634,-73.979787,46.2,6.15,2013/04/30,14:44:33
1238,40.768593,-73.979750,46.2,6.07,2013/04/30,14:44:34
1239,40.768543,-73.979703,46.2,5.89,2013/04/30,14:44:35
1240,40.768500,-73.979659,46.2,5.79,2013/04/30,14:44:36
1241,40.768456,-73.979612,46.2,5.64,2013/04/30,14:44:37
1242,40.768419,-73.979567,46.2,5.28,2013/04/30,14:44:38
1243,40.768381,-73.979522,46.2,5.47,2013/04/30,14:44:39
1244,40.768347,-73.979483,46.2,5.25,2013/04/30,14:44:40
1245,40.768310,-73.979441,46.2,5.00,2013/04/30,14:44:41
1246,40.768274,-73.979395,46.2,4.68,2013/04/30,14:44:42
1247,40.768243,-73.979349,46.2,5.15,2013/04/30,14:44:43
1248,40.768214,-73.979298,46.2,5.11,2013/04/30,14:44:44
1249,40.768189,-73.979242,46.2,5.21,2013/04/30,14:44:45
1250,40.768166,-73.979197,46.2,5.10,2013/04/30,14:44:46
1251,40.768128,-73.979144,46.2,5.21,2013/04/30,14:44:47
1252,40.768091,-73.979102,46.2,5.24,2013/04/30,14:44:48
1253,40.768057,-73.979060,46.2,4.96,2013/04/30,14:44:49
1254,40.768024,-73.979017,46.2,4.95,2013/04/30,14:44:50
1255,40.767992,-73.978976,46.2,5.08,2013/04/30,14:44:51
1256,40.767962,-73.978932,46.2,5.19,2013/04/30,14:44:52
1257,40.767936,-73.978873,46.2,5.11,2013/04/30,14:44:53
1258,40.767915,-73.978813,46.2,5.44,2013/04/30,14:44:54
1259,40.767892,-73.978753,46.2,5.60,2013/04/30,14:44:55
1260,40.767863,-73.978704,46.2,5.70,2013/04/30,14:44:56
1261,40.767822,-73.978651,46.2,5.69,2013/04/30,14:44:57
1262,40.767784,-73.978606,46.2,5.69,2013/04/30,14:44:58
1263,40.767749,-73.978555,46.2,5.73,2013/04/30,14:44:59
1264,40.767715,-73.978501,46.2,5.81,2013/04/30,14:45:00
1265,40.767686,-73.978452,46.2,5.88,2013/04/30,14:45:01
1266,40.767649,-73.978388,46.2,5.96,2013/04/30,14:45:02
1267,40.767616,-73.978330,46.2,6.05,2013/04/30,14:45:03
1268,40.767585,-73.978274,46.2,6.13,2013/04/30,14:45:04
1269,40.767553,-73.978210,46.2,5.98,2013/04/30,14:45:05
1270,40.767525,-73.978153,46.2,6.15,2013/04/30,14:45:06
1271,40.767493,-73.978088,46.2,6.14,2013/04/30,14:45:07
1272,40.767462,-73.978026,46.2,6.16,2013/04/30,14:45:08
1273,40.767425,-73.977966,46.2,6.46,2013/04/30,14:45:09
1274,40.767394,-73.977911,46.2,6.45,2013/04/30,14:45:10
1275,40.767366,-73.977836,46.2,6.73,2013/04/30,14:45:11
1276,40.767349,-73.977755,45.6,6.93,2013/04/30,14:45:12
1277,40.767336,-73.977675,45.2,6.99,2013/04/30,14:45:13
1278,40.767317,-73.977594,44.6,7.21,2013/04/30,14:45:14
1279,40.767293,-73.977510,44.4,7.22,2013/04/30,14:45:15
1280,40.767275,-73.977441,44.2,7.20,2013/04/30,14:45:16
1281,40.767257,-73.977345,44.0,7.13,2013/04/30,14:45:17
1282,40.767244,-73.977263,44.0,7.00,2013/04/30,14:45:18
1283,40.767237,-73.977181,44.0,6.88,2013/04/30,14:45:19
1284,40.767232,-73.977102,44.0,6.46,2013/04/30,14:45:20
1285,40.767232,-73.977034,44.0,5.85,2013/04/30,14:45:21
1286,40.767234,-73.976968,44.0,5.30,2013/04/30,14:45:22
1287,40.767237,-73.976908,44.0,4.70,2013/04/30,14:45:23
1288,40.767244,-73.976856,44.0,4.31,2013/04/30,14:45:24
1289,40.767254,-73.976809,44.0,3.94,2013/04/30,14:45:25
1290,40.767265,-73.976768,44.0,3.75,2013/04/30,14:45:26
1291,40.767278,-73.976722,44.0,3.81,2013/04/30,14:45:27
1292,40.767291,-73.976683,44.0,3.73,2013/04/30,14:45:28
1293,40.767302,-73.976638,44.0,3.81,2013/04/30,14:45:29
1294,40.767314,-73.976595,44.0,3.85,2013/04/30,14:45:30
1295,40.767329,-73.976553,44.0,4.25,2013/04/30,14:45:31
1296,40.767352,-73.976506,44.0,4.39,2013/04/30,14:45:32
1297,40.767376,-73.976463,44.0,4.53,2013/04/30,14:45:33
1298,40.767402,-73.976424,44.0,4.66,2013/04/30,14:45:34
1299,40.767432,-73.976382,44.0,4.63,2013/04/30,14:45:35
1300,40.767461,-73.976345,44.0,4.79,2013/04/30,14:45:36
1301,40.767496,-73.976305,44.0,5.01,2013/04/30,14:45:37
1302,40.767533,-73.976271,44.0,4.96,2013/04/30,14:45:38
1303,40.767571,-73.976240,44.0,4.94,2013/04/30,14:45:39
1304,40.767607,-73.976213,44.0,5.03,2013/04/30,14:45:40
1305,40.767646,-73.976187,44.0,4.93,2013/04/30,14:45:41
1306,40.767690,-73.976162,44.0,5.02,2013/04/30,14:45:42
1307,40.767731,-73.976142,44.0,4.94,2013/04/30,14:45:43
1308,40.767773,-73.976121,44.0,4.95,2013/04/30,14:45:44
1309,40.767813,-73.976103,44.0,4.79,2013/04/30,14:45:45
1310,40.767848,-73.976086,44.0,4.92,2013/04/30,14:45:46
1311,40.767894,-73.976058,44.0,4.93,2013/04/30,14:45:47
1312,40.767937,-73.976033,44.0,5.30,2013/04/30,14:45:48
1313,40.767981,-73.976006,44.0,5.44,2013/04/30,14:45:49
1314,40.768029,-73.975978,44.0,5.82,2013/04/30,14:45:50
1315,40.768076,-73.975952,44.0,5.90,2013/04/30,14:45:51
1316,40.768128,-73.975926,44.0,6.25,2013/04/30,14:45:52
1317,40.768182,-73.975893,44.0,6.15,2013/04/30,14:45:53
1318,40.768231,-73.975865,44.0,5.97,2013/04/30,14:45:54
1319,40.768276,-73.975835,44.0,5.55,2013/04/30,14:45:55
1320,40.768321,-73.975811,44.0,5.75,2013/04/30,14:45:56
1321,40.768374,-73.975785,44.0,5.97,2013/04/30,14:45:57
1322,40.768421,-73.975756,44.0,6.02,2013/04/30,14:45:58
1323,40.768472,-73.975721,44.0,5.85,2013/04/30,14:45:59
1324,40.768520,-73.975691,44.0,5.92,2013/04/30,14:46:00
1325,40.768565,-73.975664,44.0,5.75,2013/04/30,14:46:01
1326,40.768614,-73.975631,44.0,5.79,2013/04/30,14:46:02
1327,40.768663,-73.975603,44.0,5.90,2013/04/30,14:46:03
1328,40.768709,-73.975575,44.0,6.05,2013/04/30,14:46:04
1329,40.768761,-73.975542,44.0,5.92,2013/04/30,14:46:05
1330,40.768806,-73.975514,44.0,5.85,2013/04/30,14:46:06
1331,40.768855,-73.975484,44.0,5.83,2013/04/30,14:46:07
1332,40.768901,-73.975454,44.0,5.62,2013/04/30,14:46:08
1333,40.768945,-73.975426,44.0,5.68,2013/04/30,14:46:09
1334,40.768986,-73.975399,44.0,5.52,2013/04/30,14:46:10
1335,40.769034,-73.975366,44.0,5.58,2013/04/30,14:46:11
1336,40.769080,-73.975333,44.0,5.47,2013/04/30,14:46:12
1337,40.769120,-73.975301,44.0,5.24,2013/04/30,14:46:13
1338,40.769161,-73.975269,44.0,5.14,2013/04/30,14:46:14
1339,40.769201,-73.975235,44.0,5.27,2013/04/30,14:46:15
1340,40.769235,-73.975207,44.0,5.19,2013/04/30,14:46:16
1341,40.769279,-73.975165,44.0,5.16,2013/04/30,14:46:17
1342,40.769317,-73.975128,44.0,5.11,2013/04/30,14:46:18
1343,40.769353,-73.975090,44.0,4.98,2013/04/30,14:46:19
1344,40.769387,-73.975051,44.0,4.85,2013/04/30,14:46:20
1345,40.769418,-73.975016,44.0,4.81,2013/04/30,14:46:21
1346,40.769449,-73.974980,44.0,4.64,2013/04/30,14:46:22
1347,40.769483,-73.974939,44.0,4.50,2013/04/30,14:46:23
1348,40.769514,-73.974902,44.0,4.55,2013/04/30,14:46:24
1349,40.769543,-73.974865,44.0,4.57,2013/04/30,14:46:25
1350,40.769572,-73.974832,44.0,4.71,2013/04/30,14:46:26
1351,40.769606,-73.974791,44.0,4.63,2013/04/30,14:46:27
1352,40.769633,-73.974757,44.0,4.67,2013/04/30,14:46:28
1353,40.769666,-73.974716,44.0,4.47,2013/04/30,14:46:29
1354,40.769696,-73.974679,44.0,4.45,2013/04/30,14:46:30
1355,40.769720,-73.974647,44.0,4.11,2013/04/30,14:46:31
1356,40.769747,-73.974607,44.0,4.02,2013/04/30,14:46:32
1357,40.769766,-73.974568,44.0,3.78,2013/04/30,14:46:33
1358,40.769784,-73.974530,44.0,3.78,2013/04/30,14:46:34
1359,40.769805,-73.974493,44.0,3.70,2013/04/30,14:46:35
1360,40.769821,-73.974461,44.0,3.53,2013/04/30,14:46:36
1361,40.769837,-73.974420,44.0,3.43,2013/04/30,14:46:37
1362,40.769847,-73.974377,44.2,3.67,2013/04/30,14:46:38
1363,40.769849,-73.974334,44.4,3.59,2013/04/30,14:46:39
1364,40.769851,-73.974294,45.0,3.77,2013/04/30,14:46:40
1365,40.769862,-73.974252,45.4,3.75,2013/04/30,14:46:41
1366,40.769878,-73.974209,45.6,3.56,2013/04/30,14:46:42
1367,40.769895,-73.974169,46.0,3.97,2013/04/30,14:46:43
1368,40.769913,-73.974125,46.0,4.08,2013/04/30,14:46:44
1369,40.769924,-73.974079,46.0,4.02,2013/04/30,14:46:45
1370,40.769932,-73.974039,46.0,4.08,2013/04/30,14:46:46
1371,40.769940,-73.973984,46.0,4.04,2013/04/30,14:46:47
1372,40.769944,-73.973935,46.2,4.05,2013/04/30,14:46:48
1373,40.769946,-73.973887,46.4,4.00,2013/04/30,14:46:49
1374,40.769946,-73.973840,47.0,3.92,2013/04/30,14:46:50
1375,40.769944,-73.973798,47.4,3.92,2013/04/30,14:46:51
1376,40.769943,-73.973755,49.0,3.55,2013/04/30,14:46:52
1377,40.769940,-73.973705,49.0,3.93,2013/04/30,14:46:53
1378,40.769935,-73.973661,49.0,3.68,2013/04/30,14:46:54
1379,40.769928,-73.973616,49.0,3.78,2013/04/30,14:46:55
1380,40.769918,-73.973579,49.0,3.58,2013/04/30,14:46:56
1381,40.769907,-73.973534,49.0,3.57,2013/04/30,14:46:57
1382,40.769897,-73.973497,49.0,3.67,2013/04/30,14:46:58
1383,40.769883,-73.973452,49.0,3.64,2013/04/30,14:46:59
1384,40.769869,-73.973414,49.0,3.54,2013/04/30,14:47:00
1385,40.769855,-73.973378,49.0,3.60,2013/04/30,14:47:01
1386,40.769839,-73.973336,49.0,3.59,2013/04/30,14:47:02
1387,40.769825,-73.973298,49.0,3.43,2013/04/30,14:47:03
1388,40.769810,-73.973265,49.0,3.57,2013/04/30,14:47:04
1389,40.769792,-73.973225,49.0,3.44,2013/04/30,14:47:05
1390,40.769776,-73.973193,49.0,3.49,2013/04/30,14:47:06
1391,40.769757,-73.973154,49.0,3.55,2013/04/30,14:47:07
1392,40.769739,-73.973117,49.0,3.75,2013/04/30,14:47:08
1393,40.769721,-73.973079,49.0,3.70,2013/04/30,14:47:09
1394,40.769703,-73.973044,49.0,3.67,2013/04/30,14:47:10
1395,40.769685,-73.973009,49.0,3.70,2013/04/30,14:47:11
1396,40.769664,-73.972968,49.0,3.70,2013/04/30,14:47:12
1397,40.769647,-73.972930,49.0,3.74,2013/04/30,14:47:13
1398,40.769631,-73.972890,49.0,3.73,2013/04/30,14:47:14
1399,40.769617,-73.972849,49.0,3.76,2013/04/30,14:47:15
1400,40.769606,-73.972815,49.0,3.61,2013/04/30,14:47:16
1401,40.769592,-73.972768,49.0,3.71,2013/04/30,14:47:17
1402,40.769581,-73.972725,49.0,3.84,2013/04/30,14:47:18
1403,40.769571,-73.972681,49.0,3.84,2013/04/30,14:47:19
1404,40.769565,-73.972636,49.0,3.75,2013/04/30,14:47:20
1405,40.769561,-73.972597,49.0,3.60,2013/04/30,14:47:21
1406,40.769557,-73.972553,49.2,3.72,2013/04/30,14:47:22
1407,40.769553,-73.972504,49.4,3.73,2013/04/30,14:47:23
1408,40.769551,-73.972461,50.0,3.68,2013/04/30,14:47:24
1409,40.769550,-73.972416,50.4,3.76,2013/04/30,14:47:25
1410,40.769551,-73.972374,50.4,3.94,2013/04/30,14:47:26
1411,40.769556,-73.972322,51.0,4.01,2013/04/30,14:47:27
1412,40.769562,-73.972278,51.0,4.07,2013/04/30,14:47:28
1413,40.769572,-73.972224,51.0,4.20,2013/04/30,14:47:29
1414,40.769584,-73.972175,51.0,4.25,2013/04/30,14:47:30
1415,40.769596,-73.972132,51.0,4.34,2013/04/30,14:47:31
1416,40.769614,-73.972079,51.0,4.41,2013/04/30,14:47:32
1417,40.769634,-73.972032,51.0,4.47,2013/04/30,14:47:33
1418,40.769653,-73.971990,51.0,4.53,2013/04/30,14:47:34
1419,40.769677,-73.971939,51.0,4.53,2013/04/30,14:47:35
1420,40.769698,-73.971897,51.0,4.61,2013/04/30,14:47:36
1421,40.769723,-73.971846,51.0,4.68,2013/04/30,14:47:37
1422,40.769748,-73.971799,51.0,4.74,2013/04/30,14:47:38
1423,40.769772,-73.971751,51.0,4.81,2013/04/30,14:47:39
1424,40.769794,-73.971708,51.0,4.86,2013/04/30,14:47:40
1425,40.769822,-73.971661,51.0,5.01,2013/04/30,14:47:41
1426,40.769855,-73.971609,51.0,5.08,2013/04/30,14:47:42
1427,40.769887,-73.971563,51.0,5.25,2013/04/30,14:47:43
1428,40.769921,-73.971518,51.0,5.25,2013/04/30,14:47:44
1429,40.769956,-73.971474,51.0,5.33,2013/04/30,14:47:45
1430,40.769988,-73.971440,51.0,5.42,2013/04/30,14:47:46
1431,40.770034,-73.971397,51.0,5.35,2013/04/30,14:47:47
1432,40.770073,-73.971364,51.0,5.10,2013/04/30,14:47:48
1433,40.770115,-73.971332,51.0,5.45,2013/04/30,14:47:49
1434,40.770160,-73.971300,51.0,5.56,2013/04/30,14:47:50
1435,40.770200,-73.971272,51.0,5.54,2013/04/30,14:47:51
1436,40.770245,-73.971239,51.0,5.91,2013/04/30,14:47:52
1437,40.770299,-73.971202,50.6,6.12,2013/04/30,14:47:53
1438,40.770348,-73.971171,50.4,5.94,2013/04/30,14:47:54
1439,40.770402,-73.971144,50.0,6.42,2013/04/30,14:47:55
1440,40.770451,-73.971122,49.6,6.13,2013/04/30,14:47:56
1441,40.770506,-73.971096,49.4,5.73,2013/04/30,14:47:57
1442,40.770553,-73.971074,49.0,5.91,2013/04/30,14:47:58
1443,40.770610,-73.971046,49.0,5.93,2013/04/30,14:47:59
1444,40.770662,-73.971018,49.0,6.25,2013/04/30,14:48:00
1445,40.770708,-73.970987,49.0,6.11,2013/04/30,14:48:01
1446,40.770760,-73.970945,49.0,5.99,2013/04/30,14:48:02
1447,40.770802,-73.970905,49.0,5.65,2013/04/30,14:48:03
1448,40.770843,-73.970867,49.0,6.02,2013/04/30,14:48:04
1449,40.770894,-73.970819,49.0,6.10,2013/04/30,14:48:05
1450,40.770933,-73.970778,48.4,6.02,2013/04/30,14:48:06
1451,40.770978,-73.970726,48.0,5.96,2013/04/30,14:48:07
1452,40.771018,-73.970678,47.4,5.86,2013/04/30,14:48:08
1453,40.771055,-73.970628,47.2,5.76,2013/04/30,14:48:09
1454,40.771088,-73.970582,47.0,5.65,2013/04/30,14:48:10
1455,40.771121,-73.970532,46.2,5.37,2013/04/30,14:48:11
1456,40.771153,-73.970476,46.2,5.19,2013/04/30,14:48:12
1457,40.771178,-73.970423,46.2,4.99,2013/04/30,14:48:13
1458,40.771201,-73.970372,46.2,4.90,2013/04/30,14:48:14
1459,40.771225,-73.970325,46.2,4.60,2013/04/30,14:48:15
1460,40.771245,-73.970288,46.2,4.58,2013/04/30,14:48:16
1461,40.771272,-73.970234,46.2,4.49,2013/04/30,14:48:17
1462,40.771293,-73.970187,46.2,4.54,2013/04/30,14:48:18
1463,40.771315,-73.970139,46.2,4.67,2013/04/30,14:48:19
1464,40.771337,-73.970092,46.2,4.49,2013/04/30,14:48:20
1465,40.771357,-73.970051,46.2,4.62,2013/04/30,14:48:21
1466,40.771379,-73.970005,46.2,4.50,2013/04/30,14:48:22
1467,40.771403,-73.969953,46.2,4.60,2013/04/30,14:48:23
1468,40.771423,-73.969906,46.4,4.48,2013/04/30,14:48:24
1469,40.771443,-73.969857,47.0,4.63,2013/04/30,14:48:25
1470,40.771462,-73.969813,47.4,4.65,2013/04/30,14:48:26
1471,40.771488,-73.969760,47.2,4.62,2013/04/30,14:48:27
1472,40.771509,-73.969719,46.6,4.48,2013/04/30,14:48:28
1473,40.771534,-73.969674,47.2,3.91,2013/04/30,14:48:29
1474,40.771559,-73.969632,47.4,4.44,2013/04/30,14:48:30
1475,40.771584,-73.969596,48.0,4.42,2013/04/30,14:48:31
1476,40.771614,-73.969552,48.4,4.41,2013/04/30,14:48:32
1477,40.771642,-73.969514,48.4,4.31,2013/04/30,14:48:33
1478,40.771668,-73.969482,48.4,4.29,2013/04/30,14:48:34
1479,40.771702,-73.969449,48.4,4.05,2013/04/30,14:48:35
1480,40.771732,-73.969426,48.4,4.27,2013/04/30,14:48:36
1481,40.771769,-73.969392,48.4,4.53,2013/04/30,14:48:37
1482,40.771802,-73.969360,48.4,4.42,2013/04/30,14:48:38
1483,40.771837,-73.969331,48.4,4.57,2013/04/30,14:48:39
1484,40.771869,-73.969306,48.4,4.54,2013/04/30,14:48:40
1485,40.771905,-73.969281,48.4,4.48,2013/04/30,14:48:41
1486,40.771944,-73.969259,48.4,4.09,2013/04/30,14:48:42
1487,40.771979,-73.969237,48.4,4.28,2013/04/30,14:48:43
1488,40.772015,-73.969213,48.4,4.47,2013/04/30,14:48:44
1489,40.772050,-73.969192,48.4,4.15,2013/04/30,14:48:45
1490,40.772080,-73.969176,48.4,4.05,2013/04/30,14:48:46
1491,40.772121,-73.969156,48.4,4.13,2013/04/30,14:48:47
1492,40.772158,-73.969143,48.4,3.82,2013/04/30,14:48:48
1493,40.772188,-73.969129,48.4,3.60,2013/04/30,14:48:49
1494,40.772222,-73.969114,48.4,3.82,2013/04/30,14:48:50
1495,40.772255,-73.969094,48.4,4.53,2013/04/30,14:48:51
1496,40.772294,-73.969067,48.4,4.77,2013/04/30,14:48:52
1497,40.772341,-73.969037,48.4,5.19,2013/04/30,14:48:53
1498,40.772385,-73.969009,48.4,5.14,2013/04/30,14:48:54
1499,40.772430,-73.968987,48.4,5.03,2013/04/30,14:48:55
1500,40.772473,-73.968969,48.4,5.45,2013/04/30,14:48:56
1501,40.772527,-73.968943,49.4,5.49,2013/04/30,14:48:57
1502,40.772571,-73.968921,49.4,5.55,2013/04/30,14:48:58
1503,40.772629,-73.968898,49.4,5.85,2013/04/30,14:48:59
1504,40.772683,-73.968879,49.4,5.81,2013/04/30,14:49:00
1505,40.772731,-73.968865,49.4,5.50,2013/04/30,14:49:01
1506,40.772785,-73.968854,49.4,4.96,2013/04/30,14:49:02
1507,40.772836,-73.968848,49.4,5.02,2013/04/30,14:49:03
1508,40.772881,-73.968850,49.4,5.22,2013/04/30,14:49:04
1509,40.772937,-73.968862,49.4,5.51,2013/04/30,14:49:05
1510,40.772981,-73.968874,49.4,5.24,2013/04/30,14:49:06
1511,40.773032,-73.968885,49.4,4.91,2013/04/30,14:49:07
1512,40.773076,-73.968897,49.4,4.81,2013/04/30,14:49:08
1513,40.773120,-73.968917,49.4,5.04,2013/04/30,14:49:09
1514,40.773163,-73.968942,49.4,5.39,2013/04/30,14:49:10
1515,40.773206,-73.968971,49.4,5.59,2013/04/30,14:49:11
1516,40.773257,-73.969005,49.4,5.49,2013/04/30,14:49:12
1517,40.773309,-73.969021,49.4,5.69,2013/04/30,14:49:13
1518,40.773362,-73.969030,49.4,5.64,2013/04/30,14:49:14
1519,40.773415,-73.969045,49.4,5.78,2013/04/30,14:49:15
1520,40.773459,-73.969063,48.6,5.92,2013/04/30,14:49:16
1521,40.773520,-73.969091,48.4,6.10,2013/04/30,14:49:17
1522,40.773574,-73.969115,47.6,6.28,2013/04/30,14:49:18
1523,40.773631,-73.969136,47.4,6.59,2013/04/30,14:49:19
1524,40.773692,-73.969154,47.2,6.61,2013/04/30,14:49:20
1525,40.773751,-73.969167,47.2,7.06,2013/04/30,14:49:21
1526,40.773813,-73.969177,47.2,7.14,2013/04/30,14:49:22
1527,40.773884,-73.969185,47.2,7.10,2013/04/30,14:49:23
1528,40.773950,-73.969187,47.2,7.19,2013/04/30,14:49:24
1529,40.774016,-73.969185,47.2,7.07,2013/04/30,14:49:25
1530,40.774073,-73.969176,47.2,7.17,2013/04/30,14:49:26
1531,40.774144,-73.969155,47.2,7.23,2013/04/30,14:49:27
1532,40.774199,-73.969131,47.2,7.06,2013/04/30,14:49:28
1533,40.774260,-73.969092,47.2,6.72,2013/04/30,14:49:29
1534,40.774311,-73.969051,47.2,6.41,2013/04/30,14:49:30
1535,40.774352,-73.969014,47.2,5.88,2013/04/30,14:49:31
1536,40.774401,-73.968969,47.2,5.95,2013/04/30,14:49:32
1537,40.774445,-73.968929,47.2,5.79,2013/04/30,14:49:33
1538,40.774488,-73.968889,47.2,5.79,2013/04/30,14:49:34
1539,40.774525,-73.968848,47.0,5.26,2013/04/30,14:49:35
1540,40.774564,-73.968810,46.4,5.95,2013/04/30,14:49:36
1541,40.774612,-73.968763,46.0,5.81,2013/04/30,14:49:37
1542,40.774655,-73.968720,45.4,5.93,2013/04/30,14:49:38
1543,40.774702,-73.968675,45.2,6.28,2013/04/30,14:49:39
1544,40.774742,-73.968633,43.2,6.18,2013/04/30,14:49:40
1545,40.774786,-73.968584,43.2,6.05,2013/04/30,14:49:41
1546,40.774830,-73.968532,43.2,5.80,2013/04/30,14:49:42
1547,40.774874,-73.968482,43.2,6.30,2013/04/30,14:49:43
1548,40.774915,-73.968430,43.2,5.99,2013/04/30,14:49:44
1549,40.774955,-73.968384,43.2,5.55,2013/04/30,14:49:45
1550,40.774989,-73.968344,43.2,5.71,2013/04/30,14:49:46
1551,40.775026,-73.968284,43.2,5.63,2013/04/30,14:49:47
1552,40.775055,-73.968230,43.2,5.51,2013/04/30,14:49:48
1553,40.775085,-73.968174,43.2,5.44,2013/04/30,14:49:49
1554,40.775111,-73.968117,43.2,5.39,2013/04/30,14:49:50
1555,40.775127,-73.968062,43.2,5.34,2013/04/30,14:49:51
1556,40.775146,-73.968002,43.2,5.27,2013/04/30,14:49:52
1557,40.775171,-73.967942,43.2,5.12,2013/04/30,14:49:53
1558,40.775196,-73.967888,43.2,5.20,2013/04/30,14:49:54
1559,40.775220,-73.967835,43.2,5.11,2013/04/30,14:49:55
1560,40.775239,-73.967790,43.2,4.62,2013/04/30,14:49:56
1561,40.775264,-73.967738,43.2,4.64,2013/04/30,14:49:57
1562,40.775285,-73.967701,43.2,4.25,2013/04/30,14:49:58
1563,40.775309,-73.967658,43.2,3.93,2013/04/30,14:49:59
1564,40.775333,-73.967621,43.2,3.80,2013/04/30,14:50:00
1565,40.775354,-73.967589,43.2,3.99,2013/04/30,14:50:01
1566,40.775380,-73.967549,43.2,3.93,2013/04/30,14:50:02
1567,40.775404,-73.967517,43.2,3.66,2013/04/30,14:50:03
1568,40.775428,-73.967488,43.2,4.00,2013/04/30,14:50:04
1569,40.775462,-73.967450,43.2,4.42,2013/04/30,14:50:05
1570,40.775489,-73.967422,43.2,4.21,2013/04/30,14:50:06
1571,40.775527,-73.967389,43.2,4.59,2013/04/30,14:50:07
1572,40.775564,-73.967362,43.2,4.50,2013/04/30,14:50:08
1573,40.775603,-73.967344,43.2,4.33,2013/04/30,14:50:09
1574,40.775640,-73.967334,43.2,4.30,2013/04/30,14:50:10
1575,40.775678,-73.967324,43.2,4.22,2013/04/30,14:50:11
1576,40.775720,-73.967317,43.2,4.25,2013/04/30,14:50:12
1577,40.775760,-73.967311,43.4,4.47,2013/04/30,14:50:13
1578,40.775799,-73.967309,44.0,4.21,2013/04/30,14:50:14
1579,40.775836,-73.967308,45.2,4.01,2013/04/30,14:50:15
1580,40.775867,-73.967305,45.2,3.84,2013/04/30,14:50:16
1581,40.775907,-73.967306,45.2,3.66,2013/04/30,14:50:17
1582,40.775941,-73.967316,45.2,3.72,2013/04/30,14:50:18
1583,40.775971,-73.967327,45.2,3.32,2013/04/30,14:50:19
1584,40.776004,-73.967333,45.2,3.58,2013/04/30,14:50:20
1585,40.776036,-73.967338,45.2,3.66,2013/04/30,14:50:21
1586,40.776069,-73.967344,45.2,3.86,2013/04/30,14:50:22
1587,40.776108,-73.967351,45.2,3.86,2013/04/30,14:50:23
1588,40.776145,-73.967355,45.2,4.04,2013/04/30,14:50:24
1589,40.776182,-73.967354,45.4,3.99,2013/04/30,14:50:25
1590,40.776217,-73.967350,46.0,3.89,2013/04/30,14:50:26
1591,40.776255,-73.967343,46.4,3.99,2013/04/30,14:50:27
1592,40.776287,-73.967335,46.6,3.83,2013/04/30,14:50:28
1593,40.776326,-73.967320,47.2,4.10,2013/04/30,14:50:29
1594,40.776359,-73.967302,47.2,3.80,2013/04/30,14:50:30
1595,40.776391,-73.967288,47.2,3.94,2013/04/30,14:50:31
1596,40.776426,-73.967271,47.2,3.83,2013/04/30,14:50:32
1597,40.776459,-73.967256,47.2,3.77,2013/04/30,14:50:33
1598,40.776488,-73.967241,47.4,3.86,2013/04/30,14:50:34
1599,40.776522,-73.967219,48.0,3.58,2013/04/30,14:50:35
1600,40.776546,-73.967201,48.4,3.24,2013/04/30,14:50:36
1601,40.776580,-73.967182,48.6,3.62,2013/04/30,14:50:37
1602,40.776613,-73.967169,49.2,3.65,2013/04/30,14:50:38
1603,40.776646,-73.967155,49.2,3.64,2013/04/30,14:50:39
1604,40.776675,-73.967145,49.2,3.46,2013/04/30,14:50:40
1605,40.776707,-73.967133,49.2,3.77,2013/04/30,14:50:41
1606,40.776741,-73.967118,49.2,3.26,2013/04/30,14:50:42
1607,40.776771,-73.967106,49.2,3.33,2013/04/30,14:50:43
1608,40.776802,-73.967095,49.2,3.45,2013/04/30,14:50:44
1609,40.776833,-73.967084,49.2,3.49,2013/04/30,14:50:45
1610,40.776861,-73.967077,49.2,3.70,2013/04/30,14:50:46
1611,40.776894,-73.967068,49.4,2.96,2013/04/30,14:50:47
1612,40.776920,-73.967059,50.0,2.94,2013/04/30,14:50:48
1613,40.776946,-73.967050,50.4,2.91,2013/04/30,14:50:49
1614,40.776973,-73.967041,50.6,2.93,2013/04/30,14:50:50
1615,40.776996,-73.967033,51.2,2.77,2013/04/30,14:50:51
1616,40.777024,-73.967027,51.2,3.06,2013/04/30,14:50:52
1617,40.777057,-73.967018,51.2,3.35,2013/04/30,14:50:53
1618,40.777089,-73.967008,51.2,3.49,2013/04/30,14:50:54
1619,40.777120,-73.966997,51.2,3.42,2013/04/30,14:50:55
1620,40.777149,-73.966987,51.2,3.57,2013/04/30,14:50:56
1621,40.777184,-73.966976,51.2,3.50,2013/04/30,14:50:57
1622,40.777213,-73.966965,51.2,3.55,2013/04/30,14:50:58
1623,40.777246,-73.966950,51.2,3.41,2013/04/30,14:50:59
